# Testing 192 configurations 
# Reading [17] trace.out files from [../experiment-results/Jul-14-2/trace]
# -> Parrot_l1_mm-45.latency_trace.out
# -> Parrot_l1_mm-18.latency_trace.out
# -> Parrot_l1_mm-15.latency_trace.out
# -> Parrot_l1_mm-2.latency_trace.out
# -> Parrot_l1_mm-90.latency_trace.out
# -> Parrot_l1_mm-4.latency_trace.out
# -> Parrot_l1_mm-60.latency_trace.out
# -> Parrot_l1_mm-3.latency_trace.out
# -> Parrot_l1_mm-36.latency_trace.out
# -> Parrot_l1_mm-1.latency_trace.out
# -> Parrot_l1_mm-12.latency_trace.out
# -> Parrot_l1_mm-6.latency_trace.out
# -> Parrot_l1_mm-20.latency_trace.out
# -> Parrot_l1_mm-5.latency_trace.out
# -> Parrot_l1_mm-9.latency_trace.out
# -> Parrot_l1_mm-30.latency_trace.out
# -> Parrot_l1_mm-10.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
mm-30 0.985356 0.733944 88770914 0.65 100000 3 100 2000 15 2 10
mm-10 0.985459 0.110742 89404765 0.65 100000 3 100 2000 15 2 10
mm-45 0.982466 0.484739 88915043 0.65 100000 3 75 1500 20 2.5 4
mm-18 0.986398 1.16565 89138825 0.65 100000 3 75 1500 20 2.5 4
mm-15 0.978454 0.332549 89063226 0.65 100000 3 75 1500 20 2.5 4
mm-2 0.986691 0.0420166 91103277 0.65 100000 3 75 1500 20 2.5 4
mm-90 0.986271 0.061566 88315331 0.65 100000 3 75 1500 20 2.5 4
mm-4 0.985234 0.0297007 89832019 0.65 100000 3 75 1500 20 2.5 4
mm-60 0.967025 0.337611 89310918 0.65 100000 3 75 1500 20 2.5 4
mm-3 0.948331 1.5226 90267418 0.65 100000 3 75 1500 20 2.5 4
mm-36 0.945787 0.171116 88853668 0.65 100000 3 75 1500 20 2.5 4
mm-1 0.986955 0.0172165 92949606 0.65 100000 3 75 1500 20 2.5 4
mm-12 0.986398 0.83017 89143436 0.65 100000 3 75 1500 20 2.5 4
mm-6 0.986431 0.0116474 89359455 0.65 100000 3 75 1500 20 2.5 4
mm-20 0.985082 0.36446 88922174 0.65 100000 3 75 1500 20 2.5 4
