# Testing 192 configurations 
# Reading [30] trace.out files from [../parrot-traces/polybench-v0.1-normal/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.734261 2.68598 0.65 50000 3 25 1000 10 0.5 4
0.861455 6.16276 0.6 50000 3 20 1000 5 2 6
0.919896 6.33226 0.65 50000 3 20 1500 5 2 6
0.727484 3.24231 0.6 50000 3 20 1000 5 0.5 4
0.796335 4.53145 0.65 50000 3 25 1000 10 1 4
0.797414 4.95497 0.6 50000 3 25 1000 10 1 4
0.705376 1.94659 0.65 50000 3 25 1500 10 1 10
0.721675 2.48251 0.65 50000 3 25 1000 5 1 10
0.701297 2.48837 0.6 50000 3 25 1500 5 0.5 6
0.725578 2.67439 0.65 50000 3 20 1000 10 0.5 6
0.845578 5.40679 0.65 50000 3 20 1500 5 1 4
0.719813 2.5105 0.65 50000 3 20 1500 5 1 10
0.827674 5.66645 0.6 50000 3 25 1000 5 1 4
0.718624 2.05611 0.65 50000 3 20 1500 10 1 10
0.834232 5.60125 0.65 50000 3 25 1000 5 1 4
0.818946 5.9897 0.65 50000 3 20 1000 5 1 4
0.64045 1.09033 0.65 50000 3 25 1500 10 0.5 6
0.699231 2.06342 0.65 50000 3 25 1500 5 0.5 6
0.719627 2.07755 0.65 50000 3 25 1500 5 1 10
0.718276 2.05397 0.65 50000 3 20 1000 10 1 10
0.804154 4.39419 0.6 50000 3 25 1500 5 2 8
0.747117 4.4102 0.65 50000 3 20 1000 10 2 8
0.719915 2.67275 0.6 50000 3 20 1500 5 1 10
0.705376 1.94659 0.6 50000 3 25 1500 10 1 10
0.721673 2.45277 0.6 50000 3 25 1000 5 1 10
0.719441 2.13228 0.65 50000 3 25 1000 10 1 10
0.833611 5.54366 0.6 50000 3 25 1000 5 2 8
0.64045 1.09033 0.6 50000 3 25 1500 10 0.5 6
0.719441 2.13228 0.6 50000 3 25 1000 10 1 10
0.812605 5.83531 0.6 50000 3 20 1000 5 1 4
0.718166 2.63742 0.65 50000 3 20 1000 5 0.5 6
0.726166 4.00546 0.65 50000 3 25 1500 10 2 8
0.625916 1.21894 0.6 50000 3 25 1000 10 0.5 6
0.76212 4.93877 0.65 50000 3 25 1000 10 2 8
0.725578 2.67439 0.6 50000 3 20 1000 10 0.5 6
0.829573 6.70893 0.65 50000 3 20 1000 5 2 8
0.625916 1.21894 0.65 50000 3 25 1000 10 0.5 6
0.718276 2.05397 0.6 50000 3 20 1000 10 1 10
0.726213 4.04647 0.6 50000 3 20 1500 10 2 8
0.839187 5.70145 0.65 50000 3 25 1000 5 2 8
0.856539 5.67843 0.6 50000 3 20 1500 5 2 8
0.825352 6.36558 0.6 50000 3 20 1000 5 2 8
0.807552 4.99726 0.65 50000 3 25 1500 5 2 8
0.745772 3.99469 0.6 50000 3 20 1000 10 2 8
0.719627 2.07755 0.6 50000 3 25 1500 5 1 10
0.721256 2.02437 0.6 50000 3 20 1000 5 1 10
0.722601 2.43988 0.65 50000 3 20 1000 5 1 10
0.762063 4.83046 0.6 50000 3 25 1000 10 2 8
0.718624 2.05611 0.6 50000 3 20 1500 10 1 10
0.726764 4.03228 0.6 50000 3 25 1500 10 2 8
0.84282 5.27488 0.6 50000 3 20 1500 5 1 4
0.721186 2.75265 0.65 50000 3 25 1000 5 0.5 6
0.861891 6.0841 0.65 50000 3 20 1500 5 2 8
0.721186 2.75265 0.6 50000 3 25 1000 5 0.5 6
0.725683 3.86315 0.65 50000 3 20 1500 10 2 8
0.951228 5.96681 0.65 50000 3 20 1500 5 2 4
0.863672 5.6566 0.65 50000 3 25 1500 10 2 4
0.858973 5.60992 0.6 50000 3 25 1500 10 2 4
0.696306 1.94046 0.65 50000 3 25 1500 5 0.5 8
0.854447 5.15792 0.6 50000 3 25 1000 10 2 4
0.922893 5.99208 0.6 50000 3 25 1500 5 2 4
0.752134 5.48107 0.6 50000 3 20 1000 5 1 6
0.623491 1.21857 0.6 50000 3 25 1000 10 0.5 8
0.947546 5.52523 0.6 50000 3 20 1500 5 2 4
0.772083 5.29887 0.65 50000 3 20 1500 5 1 6
0.519654 0.28278 0.65 50000 3 25 1500 10 0.5 8
0.831634 4.64873 0.6 50000 3 25 1500 5 2 10
0.881882 6.14892 0.6 50000 3 20 1000 10 2 4
0.887946 6.36841 0.65 50000 3 20 1000 10 2 4
0.717959 2.69559 0.65 50000 3 20 1000 5 0.5 8
0.741939 2.78627 0.6 50000 3 25 1000 10 1 6
0.723863 4.04099 0.6 50000 3 20 1500 10 2 10
0.741939 2.78627 0.65 50000 3 25 1000 10 1 6
0.754096 5.56851 0.65 50000 3 20 1000 5 1 6
0.800757 5.12865 0.65 50000 3 25 1000 5 1 6
0.724499 3.77682 0.65 50000 3 20 1000 10 2 10
0.723154 3.36131 0.6 50000 3 20 1000 10 2 10
0.625743 1.212 0.65 50000 3 20 1000 10 0.5 8
0.696306 1.94046 0.6 50000 3 25 1500 5 0.5 8
0.723308 3.78352 0.6 50000 3 25 1000 10 2 10
0.788082 5.15999 0.6 50000 3 25 1000 5 2 10
0.723053 2.19551 0.65 50000 3 25 1500 10 2 10
0.788947 5.30857 0.65 50000 3 25 1000 5 2 10
0.943734 6.13899 0.65 50000 3 25 1000 5 2 4
0.623491 1.21857 0.65 50000 3 25 1000 10 0.5 8
0.806135 6.06011 0.65 50000 3 20 1000 5 2 10
0.723311 3.81326 0.65 50000 3 25 1000 10 2 10
0.939179 5.9228 0.6 50000 3 25 1000 5 2 4
0.625743 1.212 0.6 50000 3 20 1000 10 0.5 8
0.519654 0.28278 0.6 50000 3 25 1500 10 0.5 8
0.838139 5.36419 0.65 50000 3 25 1500 5 2 10
0.927148 6.29317 0.65 50000 3 25 1500 5 2 4
0.820186 5.91651 0.6 50000 3 20 1500 10 2 4
0.827743 6.02514 0.65 50000 3 20 1500 10 2 4
0.771977 5.51811 0.6 50000 3 20 1500 5 1 6
0.798282 4.99899 0.6 50000 3 20 1500 5 2 10
0.89692 6.43207 0.6 50000 3 20 1000 5 2 4
0.802507 5.36366 0.6 50000 3 20 1000 5 2 10
0.725119 2.62046 0.6 50000 3 25 1500 10 2 10
0.8007 5.02034 0.6 50000 3 25 1000 5 1 6
0.900347 6.84864 0.65 50000 3 20 1000 5 2 4
0.720292 2.76131 0.65 50000 3 25 1000 5 0.5 8
0.850621 5.28212 0.65 50000 3 25 1000 10 2 4
0.803634 5.44257 0.65 50000 3 20 1500 5 2 10
0.723333 3.85768 0.65 50000 3 20 1500 10 2 10
0.720292 2.76131 0.6 50000 3 25 1000 5 0.5 8
0.718166 2.63742 0.6 50000 3 20 1000 5 0.5 6
0.717959 2.69559 0.6 50000 3 20 1000 5 0.5 8
