# Testing 1296 configurations 
# Reading [4] trace.out files from [../parrot-traces/polybench-subset-normal2/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.688076 4.60695 0.5 100000 3 25 1000 5 1 6
0.588695 4.36919 0.6 100000 3 50 1500 5 2 10
0.873784 10.6681 0.65 10000 3 20 1000 5 2 4
0.673611 11.6298 0.65 100000 3 50 1500 5 1 6
0.687613 14.8322 0.65 10000 3 50 1500 5 2 8
0.64562 14.1579 0.6 10000 3 25 1000 5 0.5 4
0.680511 11.558 0.65 50000 3 25 1500 5 1 6
0.587683 6.08389 0.5 50000 3 50 1500 5 1 6
0.700596 4.46841 0.5 10000 3 20 1500 10 2 4
0.725639 8.97858 0.6 100000 3 20 1000 5 2 10
0.563199 4.4682 0.6 50000 3 50 1500 5 0.5 6
0.460596 3.76046 0.5 10000 3 50 1000 10 0.5 4
0.680767 11.7251 0.65 100000 3 50 1000 5 2 6
0.676506 11.5722 0.65 50000 3 50 1000 10 2 10
0.688123 4.66611 0.5 50000 3 20 1000 5 1 10
0.628241 7.6864 0.6 50000 3 20 1500 5 0.5 4
0.628118 7.71681 0.6 100000 3 25 1000 10 2 10
0.747875 9.98815 0.65 50000 3 20 1000 10 1 4
0.772251 10.1155 0.65 10000 3 25 1000 10 2 4
0.0104451 0.0183713 0.5 10000 3 25 1500 10 0.5 10
0.639047 3.77298 0.5 100000 3 25 1500 5 0.5 6
0.554846 7.71637 0.65 100000 3 25 1000 10 1 10
0.478674 14.1537 0.6 10000 3 50 1000 10 0.5 4
0.735839 15.0308 0.6 10000 3 20 1500 5 1 4
0.722795 8.80348 0.6 50000 3 50 1500 10 2 4
0.1758 0.0286016 0.5 100000 3 50 1500 10 0.5 8
0.621223 6.09573 0.5 10000 3 50 1500 5 1 8
0.476848 0.463018 0.5 50000 3 20 1500 5 0.5 10
0.584709 6.37588 0.5 100000 3 25 1500 10 2 8
0.177463 0.138968 0.5 50000 3 25 1500 10 0.5 6
0.639893 14.295 0.6 10000 3 25 1500 10 1 6
0 0 0.65 10000 3 50 1000 10 0.5 10
0.581406 3.74775 0.5 10000 3 25 1000 10 1 8
0.602371 8.37364 0.65 10000 3 25 1000 5 0.5 8
0.67277 11.8194 0.65 100000 3 20 1500 10 2 10
0.754479 10.1264 0.65 100000 3 20 1000 5 2 4
0.666951 19.2566 0.6 10000 3 50 1500 5 2 6
0.556757 3.61033 0.5 50000 3 25 1000 10 1 8
0.553611 14.1409 0.6 10000 3 20 1000 5 0.5 10
0.627728 8.37586 0.65 10000 3 20 1500 5 0.5 10
0.660384 8.47365 0.65 10000 3 25 1500 10 1 4
0.64565 3.75846 0.5 10000 3 20 1500 5 0.5 6
0.663119 9.55496 0.6 50000 3 50 1000 5 1 8
0.663117 9.51308 0.6 50000 3 25 1500 5 2 8
0.71051 15.0734 0.6 10000 3 25 1000 10 2 6
0.74278 10.0579 0.65 50000 3 50 1500 10 2 4
0.752719 9.7224 0.65 50000 3 25 1000 5 2 8
0.655996 7.82607 0.6 100000 3 20 1500 5 1 6
0.698605 8.68098 0.6 50000 3 20 1500 10 1 6
0.691799 4.4815 0.5 50000 3 20 1500 10 2 6
0.655242 4.88549 0.5 50000 3 50 1000 5 2 6
0.529875 7.61761 0.6 50000 3 25 1000 10 0.5 8
0.72946 8.7127 0.6 50000 3 20 1000 5 1 4
0.541657 4.3975 0.6 100000 3 25 1000 5 0.5 8
0 0 0.65 50000 3 20 1500 10 0.5 10
0.681723 11.6285 0.65 10000 3 50 1500 5 2 10
0.598946 7.74842 0.65 100000 3 20 1500 5 0.5 10
0.571864 4.32708 0.6 100000 3 25 1500 10 1 8
0.744755 9.92066 0.65 50000 3 50 1000 5 1 4
0.539341 4.37749 0.6 100000 3 50 1500 10 0.5 4
0.243465 4.27817 0.65 100000 3 25 1500 10 0.5 8
0.694931 4.6515 0.5 10000 3 20 1500 10 2 6
0.620594 14.2024 0.6 10000 3 25 1000 5 0.5 6
0.653521 5.24925 0.5 100000 3 20 1500 5 2 10
0.624594 3.85603 0.5 10000 3 20 1000 5 0.5 6
0.587683 6.08389 0.5 50000 3 50 1500 5 1 8
0.429457 0.0770932 0.5 100000 3 50 1000 10 1 8
0.0795276 3.7073 0.5 100000 3 20 1000 10 0.5 8
0.589425 4.31028 0.65 50000 3 25 1500 5 1 8
0.217696 3.95066 0.5 10000 3 50 1000 10 0.5 6
0.722973 4.41787 0.5 50000 3 20 1000 5 2 4
0.319579 4.30004 0.6 100000 3 50 1000 10 0.5 8
0.775159 9.93064 0.65 10000 3 20 1000 5 2 6
0.645862 5.05046 0.5 100000 3 25 1000 5 1 8
