# Testing 1440 configurations 
# Reading [8] trace.out files from [../experiment-results/Jul-17-17/trace]
# -> Parrot_l1_sp-07.latency_trace.out
# -> Parrot_l1_sp-08.latency_trace.out
# -> Parrot_l1_sp-06.latency_trace.out
# -> Parrot_l1_sp-03.latency_trace.out
# -> Parrot_l1_sp-04.latency_trace.out
# -> Parrot_l1_sp-05.latency_trace.out
# -> Parrot_l1_sp-01.latency_trace.out
# -> Parrot_l1_sp-02.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
sp-07 0.380697 0.416197 3972209 0.5 200000 3 75 500 5 3 2
sp-08 0.533438 0.422312 4100209 0.5 200000 3 75 500 5 3 2
sp-06 0.523309 0.112734 3844209 0.5 200000 3 75 500 5 3 2
sp-03 0.436017 0.217677 3460209 0.5 200000 3 75 500 5 3 2
sp-04 0.588792 0.261245 3588209 0.5 200000 3 75 500 5 3 2
sp-05 0.50689 0.239311 3716209 0.5 200000 3 75 500 5 3 2
sp-01 0.60271 0.208126 3204209 0.5 200000 3 75 500 5 3 2
sp-02 0 0 3332207 0.5 200000 3 75 500 5 3 2
sp-07 0.464379 0.154803 3972209 0.5 200000 3 10 100 5 3 2
sp-08 0.0437051 0.00219995 4100209 0.5 200000 3 10 100 5 3 2
sp-06 0.583243 7.331 3844209 0.5 200000 3 10 100 5 3 2
sp-03 0.651466 7.946 3460209 0.5 200000 3 10 100 5 3 2
sp-04 0 0 3588209 0.5 200000 3 10 100 5 3 2
sp-05 0 0 3716209 0.5 200000 3 10 100 5 3 2
sp-01 0 0 3204209 0.5 200000 3 10 100 5 3 2
sp-02 0.464769 1.48035 3332207 0.5 200000 3 10 100 5 3 2
sp-07 0 0 3972209 0.65 200000 3 20 500 5 2 4
sp-08 0.0437783 0.00219995 4100209 0.65 200000 3 20 500 5 2 4
sp-06 0 0 3844209 0.65 200000 3 20 500 5 2 4
sp-03 0 0 3460209 0.65 200000 3 20 500 5 2 4
sp-04 0 0 3588209 0.65 200000 3 20 500 5 2 4
sp-05 0 0 3716209 0.65 200000 3 20 500 5 2 4
sp-01 0 0 3204209 0.65 200000 3 20 500 5 2 4
sp-02 0 0 3332207 0.65 200000 3 20 500 5 2 4
sp-07 0 0 3972209 0.5 200000 3 25 50 5 3 4
sp-08 0.0293766 0.00219995 4100209 0.5 200000 3 25 50 5 3 4
sp-06 0 0 3844209 0.5 200000 3 25 50 5 3 4
sp-03 0 0 3460209 0.5 200000 3 25 50 5 3 4
sp-04 0 0 3588209 0.5 200000 3 25 50 5 3 4
sp-05 0 0 3716209 0.5 200000 3 25 50 5 3 4
sp-01 0 0 3204209 0.5 200000 3 25 50 5 3 4
sp-02 0 0 3332207 0.5 200000 3 25 50 5 3 4
sp-07 0.426012 0.124294 3972209 0.5 200000 3 25 1000 5 3 2
sp-08 0.548803 0.415686 4100209 0.5 200000 3 25 1000 5 3 2
sp-06 0 0 3844209 0.5 200000 3 25 1000 5 3 2
sp-03 0.478933 0.0862786 3460209 0.5 200000 3 25 1000 5 3 2
sp-04 0.588095 0.943383 3588209 0.5 200000 3 25 1000 5 3 2
sp-05 0.525054 0.659844 3716209 0.5 200000 3 25 1000 5 3 2
sp-01 0.486301 0.147816 3204209 0.5 200000 3 25 1000 5 3 2
sp-02 0.624573 0.0434186 3332207 0.5 200000 3 25 1000 5 3 2
sp-07 0 0 3972209 0.5 200000 3 100 200 5 2 6
sp-08 0.0339983 0.00121958 4100209 0.5 200000 3 100 200 5 2 6
sp-06 0 0 3844209 0.5 200000 3 100 200 5 2 6
sp-03 0 0 3460209 0.5 200000 3 100 200 5 2 6
sp-04 0 0 3588209 0.5 200000 3 100 200 5 2 6
sp-05 0 0 3716209 0.5 200000 3 100 200 5 2 6
sp-01 0 0 3204209 0.5 200000 3 100 200 5 2 6
sp-02 0 0 3332207 0.5 200000 3 100 200 5 2 6
sp-07 0 0 3972209 0.5 200000 3 20 50 5 2 6
sp-08 0.0434124 0.00219995 4100209 0.5 200000 3 20 50 5 2 6
sp-06 0 0 3844209 0.5 200000 3 20 50 5 2 6
sp-03 0 0 3460209 0.5 200000 3 20 50 5 2 6
sp-04 0 0 3588209 0.5 200000 3 20 50 5 2 6
sp-05 0 0 3716209 0.5 200000 3 20 50 5 2 6
sp-01 0 0 3204209 0.5 200000 3 20 50 5 2 6
sp-02 0 0 3332207 0.5 200000 3 20 50 5 2 6
sp-07 0.44293 0.0342451 3972209 0.65 200000 3 75 100 5 2 2
sp-08 0.0432173 0.00219995 4100209 0.65 200000 3 75 100 5 2 2
sp-06 0 0 3844209 0.65 200000 3 75 100 5 2 2
sp-03 0 0 3460209 0.65 200000 3 75 100 5 2 2
sp-04 0 0 3588209 0.65 200000 3 75 100 5 2 2
sp-05 0 0 3716209 0.65 200000 3 75 100 5 2 2
sp-01 0 0 3204209 0.65 200000 3 75 100 5 2 2
sp-02 0 0 3332207 0.65 200000 3 75 100 5 2 2
sp-07 0 0 3972209 0.5 200000 3 100 1000 5 2 2
sp-08 0 0 4100209 0.5 200000 3 100 1000 5 2 2
sp-06 0 0 3844209 0.5 200000 3 100 1000 5 2 2
sp-03 0 0 3460209 0.5 200000 3 100 1000 5 2 2
sp-04 0.438439 0.0793611 3588209 0.5 200000 3 100 1000 5 2 2
sp-05 0 0 3716209 0.5 200000 3 100 1000 5 2 2
sp-01 0 0 3204209 0.5 200000 3 100 1000 5 2 2
sp-02 0 0 3332207 0.5 200000 3 100 1000 5 2 2
sp-07 0 0 3972209 0.65 200000 3 50 1000 5 2 4
sp-08 0 0 4100209 0.65 200000 3 50 1000 5 2 4
sp-06 0 0 3844209 0.65 200000 3 50 1000 5 2 4
sp-03 0 0 3460209 0.65 200000 3 50 1000 5 2 4
sp-04 0 0 3588209 0.65 200000 3 50 1000 5 2 4
sp-05 0 0 3716209 0.65 200000 3 50 1000 5 2 4
sp-01 0 0 3204209 0.65 200000 3 50 1000 5 2 4
sp-02 0 0 3332207 0.65 200000 3 50 1000 5 2 4
sp-07 0 0 3972209 0.65 200000 3 100 100 5 3 2
sp-08 0.0438758 0.00219995 4100209 0.65 200000 3 100 100 5 3 2
