# Testing 1440 configurations 
# Reading [8] trace.out files from [../experiment-results/Jul-17-20/trace]
# -> Parrot_l1_sp-07.latency_trace.out
# -> Parrot_l1_sp-08.latency_trace.out
# -> Parrot_l1_sp-06.latency_trace.out
# -> Parrot_l1_sp-03.latency_trace.out
# -> Parrot_l1_sp-04.latency_trace.out
# -> Parrot_l1_sp-05.latency_trace.out
# -> Parrot_l1_sp-01.latency_trace.out
# -> Parrot_l1_sp-02.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
sp-07 0 0 3972209 0.5 200000 3 20 50 5 2 2
sp-08 0.510574 7.71573 4100209 0.5 200000 3 20 50 5 2 2
sp-06 0.491833 2.44325 3844209 0.5 200000 3 20 50 5 2 2
sp-03 0.652608 8.30755 3460209 0.5 200000 3 20 50 5 2 2
sp-04 0.608635 8.19748 3588207 0.5 200000 3 20 50 5 2 2
sp-05 0.566924 8.33447 3716207 0.5 200000 3 20 50 5 2 2
sp-01 0.453297 0.248472 3204209 0.5 200000 3 20 50 5 2 2
sp-02 0 0 3332209 0.5 200000 3 20 50 5 2 2
sp-07 0 0 3972209 0.65 200000 3 50 50 5 2 6
sp-08 0 0 4100209 0.65 200000 3 50 50 5 2 6
sp-06 0 0 3844209 0.65 200000 3 50 50 5 2 6
sp-03 0 0 3460209 0.65 200000 3 50 50 5 2 6
sp-04 0 0 3588207 0.65 200000 3 50 50 5 2 6
sp-05 0 0 3716207 0.65 200000 3 50 50 5 2 6
sp-01 0 0 3204209 0.65 200000 3 50 50 5 2 6
sp-02 0 0 3332209 0.65 200000 3 50 50 5 2 6
sp-07 0 0 3972209 0.5 200000 3 75 100 5 3 2
sp-08 0.504757 0.00363166 4100209 0.5 200000 3 75 100 5 3 2
sp-06 0 0 3844209 0.5 200000 3 75 100 5 3 2
sp-03 0 0 3460209 0.5 200000 3 75 100 5 3 2
sp-04 0.46065 0.0157073 3588207 0.5 200000 3 75 100 5 3 2
sp-05 0 0 3716207 0.5 200000 3 75 100 5 3 2
sp-01 0.587418 1.72906 3204209 0.5 200000 3 75 100 5 3 2
sp-02 0.471522 0.117039 3332209 0.5 200000 3 75 100 5 3 2
sp-07 0 0 3972209 0.65 200000 3 25 100 5 3 4
sp-08 0 0 4100209 0.65 200000 3 25 100 5 3 4
sp-06 0 0 3844209 0.65 200000 3 25 100 5 3 4
sp-03 0 0 3460209 0.65 200000 3 25 100 5 3 4
sp-04 0 0 3588207 0.65 200000 3 25 100 5 3 4
sp-05 0 0 3716207 0.65 200000 3 25 100 5 3 4
sp-01 0 0 3204209 0.65 200000 3 25 100 5 3 4
sp-02 0 0 3332209 0.65 200000 3 25 100 5 3 4
sp-07 0 0 3972209 0.65 200000 3 10 1000 5 2 6
sp-08 0 0 4100209 0.65 200000 3 10 1000 5 2 6
sp-06 0 0 3844209 0.65 200000 3 10 1000 5 2 6
sp-03 0 0 3460209 0.65 200000 3 10 1000 5 2 6
sp-04 0 0 3588207 0.65 200000 3 10 1000 5 2 6
sp-05 0 0 3716207 0.65 200000 3 10 1000 5 2 6
sp-01 0 0 3204209 0.65 200000 3 10 1000 5 2 6
sp-02 0 0 3332209 0.65 200000 3 10 1000 5 2 6
sp-07 0 0 3972209 0.65 200000 3 20 100 5 2 4
sp-08 0 0 4100209 0.65 200000 3 20 100 5 2 4
sp-06 0 0 3844209 0.65 200000 3 20 100 5 2 4
sp-03 0 0 3460209 0.65 200000 3 20 100 5 2 4
sp-04 0 0 3588207 0.65 200000 3 20 100 5 2 4
sp-05 0 0 3716207 0.65 200000 3 20 100 5 2 4
sp-01 0 0 3204209 0.65 200000 3 20 100 5 2 4
sp-02 0 0 3332209 0.65 200000 3 20 100 5 2 4
sp-07 0 0 3972209 0.5 200000 3 25 1000 5 2 4
sp-08 0 0 4100209 0.5 200000 3 25 1000 5 2 4
sp-06 0 0 3844209 0.5 200000 3 25 1000 5 2 4
sp-03 0 0 3460209 0.5 200000 3 25 1000 5 2 4
sp-04 0 0 3588207 0.5 200000 3 25 1000 5 2 4
sp-05 0 0 3716207 0.5 200000 3 25 1000 5 2 4
sp-01 0 0 3204209 0.5 200000 3 25 1000 5 2 4
sp-02 0 0 3332209 0.5 200000 3 25 1000 5 2 4
sp-07 0 0 3972209 0.5 200000 3 50 1000 5 3 4
sp-08 0 0 4100209 0.5 200000 3 50 1000 5 3 4
sp-06 0 0 3844209 0.5 200000 3 50 1000 5 3 4
sp-03 0 0 3460209 0.5 200000 3 50 1000 5 3 4
sp-04 0 0 3588207 0.5 200000 3 50 1000 5 3 4
sp-05 0 0 3716207 0.5 200000 3 50 1000 5 3 4
sp-01 0 0 3204209 0.5 200000 3 50 1000 5 3 4
sp-02 0 0 3332209 0.5 200000 3 50 1000 5 3 4
sp-07 0 0 3972209 0.65 200000 3 50 200 5 2 4
sp-08 0 0 4100209 0.65 200000 3 50 200 5 2 4
sp-06 0 0 3844209 0.65 200000 3 50 200 5 2 4
sp-03 0 0 3460209 0.65 200000 3 50 200 5 2 4
sp-04 0 0 3588207 0.65 200000 3 50 200 5 2 4
sp-05 0 0 3716207 0.65 200000 3 50 200 5 2 4
sp-01 0 0 3204209 0.65 200000 3 50 200 5 2 4
sp-02 0 0 3332209 0.65 200000 3 50 200 5 2 4
sp-07 0 0 3972209 0.5 200000 3 100 200 5 2 2
sp-08 0 0 4100209 0.5 200000 3 100 200 5 2 2
sp-06 0.512097 0.697944 3844209 0.5 200000 3 100 200 5 2 2
sp-03 0 0 3460209 0.5 200000 3 100 200 5 2 2
sp-04 0 0 3588207 0.5 200000 3 100 200 5 2 2
sp-05 0 0 3716207 0.5 200000 3 100 200 5 2 2
sp-01 0.473505 0.0887533 3204209 0.5 200000 3 100 200 5 2 2
sp-02 0.5837 0.0654678 3332209 0.5 200000 3 100 200 5 2 2
sp-07 0 0 3972209 0.5 200000 3 25 200 5 2 6
sp-08 0 0 4100209 0.5 200000 3 25 200 5 2 6
sp-06 0 0 3844209 0.5 200000 3 25 200 5 2 6
sp-03 0 0 3460209 0.5 200000 3 25 200 5 2 6
sp-04 0 0 3588207 0.5 200000 3 25 200 5 2 6
sp-05 0 0 3716207 0.5 200000 3 25 200 5 2 6
sp-01 0 0 3204209 0.5 200000 3 25 200 5 2 6
sp-02 0 0 3332209 0.5 200000 3 25 200 5 2 6
sp-07 0.521425 0.0602561 3972209 0.65 200000 3 50 1000 5 2 2
sp-08 0.500025 0.0839608 4100209 0.65 200000 3 50 1000 5 2 2
sp-06 0 0 3844209 0.65 200000 3 50 1000 5 2 2
